,text,label
4540,"Sir, minorities ki bhi kuch sun lo, triple talaq se pet nahi bharta",0
4541,Rajdeep ne issmai bhi likha hoga cricket india mai lane ka shrey Congress ko jata hai Nehru ji ne khud kapil dev ko catch lena sikhaya tha,0
4542,Madam jab BJP ki baat aati hai to saara Sach ko Politics boldene ka aur jab Opposition ke against Selective action hota hai wo Sach hota hai,0
4543,ek Manoj Tiwari cricket khelta hai doosre ke saath 2 dinon se Dilli waale,0
4544,Triple talaq band ho gya to baukhlaye ho kya ? Ab Muslim woman's pe atyachari mullo ki nhi chalne wali,0
4545,@SirJadeja Sirji kya kiya .. Damad ko Run out kar diya. Kahin Triple Talaq ka masla na ho jaye,0
4546,"Aj whatsapp nai aya, lagta hai wo bhi #Peshawar gaya hua hai.  #Sarcasm",1
4547,Desh kahan ja raha is ka andaza sirf is hashtag se lagaya ja sakta hain #TruthOfGorakhpur stop politics @myogiadityanath laparvahi hui hain,0
4548,Cricket Main TaBDeeli FrancHies &amp; SpoNcer Ki WajaH Se Aa RaHi Hai. KaHa Gaya K FrancHies Lene K Liye Koi Tayyar NaHi Hoga. NajaM SeTTHi,0
4549,Hamere Desh triple talaq se bhi jada  dahej utpidan case he to him logo ko dhej utpidan ka bhi kanoon banana chahiye,0
4550,"#ViruPanti  jab se viru paji ki Handi commentary suna he, cricket ka maja hi kuch aur he!!  @virendersehwag @VVSLaxman281 @RpSingh99",0
4551,"Nahi sir bullet train ki zarrorat nahi hai ,burqa triple talaq aur Sharia ki zarrorat hai",0
4552,@SPN_Cricket  sir india abhi khamosh hai lekin abhi hmari team ka ek bowler aayega or inke saare wicket gira dega....,0
4553,"HT 154/7 (20 ov), Summary: Mayank Agarwal 68(46), Vinay Kumar 21(17). Vyshak V 2/29, Shreyas Gopal 1/15. #HTvMW #Cricket ADMIN: Nijam",0
4554,Har Dilli wala apne ko smart samjhta hai ..  #irony,1
4555,@virendersehwag  Business me dhiru Bhai ka aur cricket me #viru bhai ka bahut naam raha hai.,0
4556,Long drive wala mausam aur sadkon pe gaddhe #irony,1
4557,#Cricket_News:  Umar Akmal Aur Kamran Akmal Ko Har Iss Coach Se Takleef Hai Jo Inhain Na Khilai....* #WaqarYounis,0
4558,DULHE KA SEHARA SUHAANA LAGTA HAI #dhadkan #bollywood pic.twitter.com/Dc98O0DgFX,0
4559,"Cricket News: Hashim Amla Ne Shaandaar Batting Ki. Thisara Perera Ki Innings Bhi Achi Rahi. Sarfaraz Ahmed - ""Zaheer_Rajper""",0
4560,Hahahaha ab wahi ek dwaar bacha b hua h #PresidentialElections2017 #LKAdvani #BJP #Sarcasm,1
4561,"Irony of most gujju marriages : Shaadi bete se karni hai , but what matters is 'Baap kya karta hai?' #irony #India #Gujju",1
4562,Cricket_NewS: 6 Saal Team Ki Qeyadat Karna Meray Leye Izaz Hain. Ab Kise aur Ko Aagay Aana Chahiye. Sabiq Captain AB De Villiers,0
4563,Kya baat hai. Bus cricket fit khelen...tabligh ki khair hai,0
4564,saare bharat wirodhi naare congress wale hi kyo lagaate hai...!!! #irony,1
4565,India yahi rajneeti politics karka barbad hojayaga Hindu Muslim karta karta or china ghus jayaga deKhna sab log haha #HinduGirlsForISIS,0
4566,@iamyusufpathan Yusuf Bhai kahan ho app abhe mujhe cricket khelna he plz me Rohit Bhai ko bhi  bola lakin kuch answer nahe  diyae,0
4567,Politics aur PM ka sahaara le kar films chalaana koi badi baat nahi. Sahi actor wo hota hai jo apne dum par film chalaaye.,0
4568,"Triple talaq pe kyo bolege is sabko halala karane me maja aata hai , ek se inka kam nahi chalta kai ka chahiye",0
4569,Aap log asad bhai ku kahi se bhi maoqa dekh te sir bade bade log bhi hindu musalman shadi karte jaise k Bollywood me dekh lo aap log,0
4570,chalta hai chalne do. Lutoo aur Lutne do. Chutiya ho sabko Chutiya rahne do. Ye 80 wali politics nahi chalegi. Dikaton se bhagte nahi hain,0
4571,Salman ke bade mai kuch math bolo yar..  Woh bhi dilwala hai.. even bollywood sabke ke sab stars dilwala hai.. :),0
4572,Sir ji politics band karo tabhi khana kha paaoge. #Stoppolitics #GorakhpurTragedy,0
4573,"Jab angreji khel ""cricket"" ko ""bharat ratna"" diya ja sakta hai to rastriya khel ""hockey"" ko kyon nahi?",0
4574,Msd to Bhuvi:  Cricket har bowler ko batsman ban-ne ka mauka awashya deti hai... Ye tumhara mauka hai..  #MahendraBahubali #MSDhoni,0
4575,uss hisaab se ye log politics ke bhi layak nahi hai  but fir bhi hai na  u hate one of them,0
4576,U Akmal Aur SharJeel khan Ko Be Wajah Cricket se Door Kiya Ja Raha Hai & Javed Miandaad,0
4577,Tu 90% films ko flop bolta hai jo ki Bollywood me normal hai..90% films flop hi hote hai..koi bada baat nahi hai isme,0
4578,lol.. antankiyo ke ghar triple talaq karvayenge....,0
4579,"Satyameva Jayate has Satyam in it,ever noticed? #Irony",1
4580,Jaise Deepika ke saath chakki ne 200cr Ka atbb chandini chowk to China Diya thaa.aur usse Bollywood mein launch kiya thaa nahi be Chu?,0
4581,"devdasi pratha bhi samapt hona chahoye,waise sc ne triple talaq khatm ki h talaq nahi.",0
4582,#StarIndia ab @StarSportsIndia aur  @StarBharat par match dikhana..number-1 ho jaayega..bhulade darr kuch alag kar(cricket dikhao),0
4583,@imVkohli  Majje to khan or rajput le rhe hain phle ranveer or shahid le gaye Tu to pedd hi lagaio panni to usme Bollywood wale hi denge pic.twitter.com/KD8TuIzwW4,0
4584,Urdu nahi ati thi lekin Urdu ko qoumi zaban banaya. Bhutto sharab peeta tha is liye sharab ko ban karwaya! #irony,1
4585,"WICKET - Dikshanshu Negi c J Suchith b Shreyas Gopal 44(40) Bijapur Bulls 143/5 (19.3), Bijapur Bulls need 8 in 3 balls  #MWvBIJ #Cricket",0
4586,Baba  ko nasamjh aur  bigdail baccha samjhkar maaf kar diya jaaye ...aaj bhi ye cricket match me baby over daalte hai....,0
4587,bichari ko bhej do wahan yahan khajjudeep se cricket team na ba pa rahi hai,0
4588,Sir ji  Khuda gawha he aap ka Silsila  mohabathen se Ek rishta banaya aap ne  Mard ho aap Deewar jaisa aap ne bollywood ko kuch sikhaya he..,0
4589,"Triple talaq ,halala ,par kabhi protest kiya hai ,uske liye aukat chahiye jo tumhre pas nahi hai .....",0
4590,Teen bar talaq bolo to nai begam milti hai aur teen bar Ram bolo to Bhagwan milte hai #TripleTalaq,0
4591,Triple talaq aur halala ka badla Rohingya Muslims ko support karke lene ki koshish kyo?,0
4592,Vikas Ji Aap sahi kah rahe ho sirf karwai karte rahte hai baad me pata chalta hai inhi ka neta hai. Ye politics bhi bahut kharab cheez hai.,0
4593,Bhai yehan to cricket ka shubh mangal savdhaan hua pada hai...kuch mat bolo...,0
4594,Na wicket le patey hai or na run ban raha hai inse kaise enjoy kare cricket bataoo bhalla aise koi khelta hai #SLvIND,0
4595,Well said. Hum kahi nahi jayenge. Aur hamai triple talaq se bhi azadi chahiye,0
4596,"Gau mata ki raksha ek subject h politics k liye,lekin bachcho k sath hua ye hadsa  saajis h,",0
4597,"UP ke log bhikhari hain, aur Rahul Gandhi wahan haath failake vote maangte dikhte hain. #IRONY #UP2012",1
4598,Bollywood adakaar Amir Khan ne kaha hai ke Salman aur Shahrukh bohat baray star hain aur me inke kaam ka madah hun.,0
4599,Asma from Hospital: Easy load nahi chahiye. Petrol bhejo petrol. #Sarcasm #PetrolShortage #PetrolCrisis #PMLN #PTI,1
4600,Apne jaisa sabko bakait samjhte ho? Wo PM. hai.Tumhe lashon per politics karne ka moka mila hai tum wo karo.,0
4601,@virendersehwag ye cricket ka khel hai prediction yahan fail hai kyuki baba abhi jail mai hai...,0
4602,Chetan Bhagat #MakesMeLaugh #sarcasm,1
4603,Pehle Delhi ke to halat sambhal lo fir UP ka rukh karna.bacho k sath jo hua usase hume v thes pahochi hai but aap ise v politics se jod do,0
4604,Mai ek baat bolunga sirf ki -  opposition vaalo politics chord do or is Pawan 15 august ko unn shahiddo ki madad Karne ka sankalp lo,0
4605,Tum bhi sudhar jao. No Triple talaq and Halala.,0
4606,"@RajatSharmaLive jab tak triple talaq ko rajnaitik mudda bnaya jayega,tab tak yogi to kya duniya ki koi taakat kch nhi kr sakti",0
4607,Indian ko bhaut bahut badhai.... Match Jeet Gaye... Kaasss ye desh bhi mhgai say Jeet Jaye...cricket teem ki tarha mantri teem bhi kam kare,0
4608,"Loug kahen gey aik pagal aya tha,cricket khailta tha hayeee that line tho",0
4609,#TripleTalaq @aajtak @ndtvindia @ravishndtv @BDUTT @NDTVIndiaHindi #such kadwa hota hai....pic.twitter.com/n5OXQri9sc,0
4610,@taapsee  ji mai aap ka bhaut bada fan tha par ab nahi kyonki aap v wo sab harkat par utar chuki hai jaise aur v bollywood actress... Bikni,0
4611,Ludo Har jaate Han Cricket bhi Har Hi Gay Thy  Tweets men tou Jeet Jaen  Badamiiii Sahabbbb Sirf Dil hi Jeetne aate Han aap ko,0
4612,"Chutiye tere hisab se to vande Mataram na gaye thik he triple talaq thik he, kal national anthem na gaye to b thik he.",0
4613,@ZeeNew Triple talaq dainai walo ko saja dainai baat nahi kiya ja Raha hai,0
4614,Aaj sari badhai yahin mangoge? Jahan khud faste ho uska koi jawab nahi dete. Dhoortpan lekar paida hue the ya politics me aane ke bad sikha,0
4615,Sun Teri sis ko aisa kya puchta triple talaq sirf puch talaq kaise hota hai muslim me,0
4616,yaar kal tumhare jaane ke baad hum log discuss kar rahe they ki tum peeth peeche baatein karte ho ......   #irony,1
4617,Abe Triple talaq nd HALALA ki santan.rape ko support karte ho tumsab pig Islam ke naam par.terrorist ko support karte ho Islam ke naam par,0
4618,Ha lekin teri maa apne regular customer chhod kar chali gyi thi uske baap ke paas. Tabhi uska baap triple talaq dena bhool gya.,0
4619,Chahe triple talaq ho ya teen talaq jo bhi ho wo court ke jariye hi na k kisi maulana k @sardanarohit,0
4620,"Par sirf bolne se kaam nahi chalega na.Jaisa triple talaq par ban lagane ki koshish ki jarahi hai, waise hi Gaurakshakon pe lagaaye",0
4621,Bhai #Yuvraaj Sk wit kat .ko kese bhul gaye. .wo bhi 2rp movie thi  Subhash ghai jese logo ko bollywood se Bhaga dena chahiye,0
4622,"Modi aur BJP agar Hindu-Muslim ki Politics Chhod De To 1bhi Chunav nhi Jit Payege, ye log Divide and Rule Kar K Jit te he pic.twitter.com/YsK4lKGlAp",0
4623,#HappyBirthdayJantaKaCM politics change karne aaye hAin ji aur kar ke rahenge  .@Arvindkejriwal long live,0
4624,Abhi bhi politics  kar rahe hain sab log!  Kar lo jo krna hai lekin wo bachche ab wapis nhi aa sakte!,0
4625,#AishwaryaRaiBachchan with Aradhya at the #IFFM #Jinnion #Bollywood pic.twitter.com/3dxQo1k3Ev,0
4626,Aamir Khan  @aamir_khan #AamirKhan #priicreationz #bollywood pic.twitter.com/EGSegm5zy0,0
4627,Aur arakchan bus 10 saal ke liye laagu kiya gya tha... Fir baad.me.sab vote ka politics me ise badhata gya aur compulsory karta gya,0
4628,Bhai raat ko tv dekhna... Sirf politics hi hogi... Modi ko laya jayega bich me.. New India ka nara  Laya jayega,0
4629,Accha chalta hu.. Jarurat pade to phirse yaad krna..  #sarcasm,1
4630,duniya ka 8wan ajooba ho rah hai aaj  sale fuckistani apne ghr me cricket khel rah hai salon bom banao aur bhadkao #PAKvWXI,0
4631,#BOLLYWOOD  Jai Santoshi Maa | Vijay Sharma | 1975,0
4632,9 fail kiyahai or cricket mai pani dhoyaa  hai,0
4633,"Ye RAM ke Naam ki politics h Bhaiya, abhi kuch aur saal chalana h, Na RAM k honge Na kaam k",0
4634,Main Poora Din & Har Waqt Cricket Dekhta Rehta Tha. Jab Aap Bache Hote Hain To Poora Din Khel Se Dil Hi Nahi Bharta. Jasparit Bumrah,0
4635,"Politics me sir ko dekh kar bahut bura lagta hai ,aaj ke time me sare politicians chor chor mausere bhai hai",0
4636,Chinese President Tweets in Hindi  Kamino.....Tumhara #TripleTalaq aur #RamRahim ka topic khatam ho jaye tho meri dhamki par bhi focus Karna,0
4637,Kal tak #tripletalaq pe dand pelne waale pradhan sewak pata nahi kyu #RamRahimSingh case k rape victims pe Burfi ban chuke hai,0
4638,Sakshi Maharaj ji Aap politics chod digiye. Aap ke liye sant wala kaam thik hai.,0
4639,Jhuti parti jhute wade sari Bhartiya rok Kr baithe ho 5 mahine se samiksha ka drama krke #BTC12460 Bharti kab bahal hogi shameless politics,0
4640,Abe chatna bnd kr. Khattar ki. Na jaat andolan ke waqt kuch kiya na abhi.politicians ko pta chlna chahiye baba/mullah vote bank politics bnd,0
4641,"Medical treatment k liye india aaege,artist india me jaake kam krege,cricket series k liye bhikh maangege india se.fir bhi aankh dikhayege",0
4642,Metro se Najare dekh ke majaa nhi aaya.. main iski kadi neenda krta hu..  #Sarcasm,1
4643,Neha jee... Bilkul sahi.... Sehmat hu aap ke khayaal say... Jee sahi hai jee bhar gaya Modi sarkar say... N relegioius politics say,0
4644,Mera naam hi kaafi hai ... logon ke pasine chhudane ke liye #Rowdyism #AkshayKumar #Bollywood,0
4645,bas dard itna hai ki bharat me marne k bad bhi politics nahi khatm ho rhi chahe wo rohit vemula ho ya gorakh pur k bacche so sad,0
4646,Hahahahhaa ..rajeev jaise log bas khans' ke paise khate hai . Hrithik baap hai sabka agar  uske against politics na ho to,0
4647,"Play #Dream11 Game @imKcCricket #PAK11 by #KcFantasyNews Zaman, Shehzad, Azam, Malik, SAhmed, Imad, Shadab, FAshraf, Sohail , HAli, Raees.",0
4648,Bhai aap cricket khelne me dhyan do political  retirement ke baad me karenge aur us per dhyan denge love u jadejaaaaaa,0
4649,Hm cricket nhi dekhte but.jab bharat jeet'ta hai to khushi bhot hoti hai,0
4650,Lahore cricket kya host kar raha hai Lahori dash se agay bhaag rahay hain.,0
4651,"Kursi kumar ko kursi ke liye kitna girna parta hai woh to ab pata chal raha hai,Jald hi modi isko kechue ki tarah bihar ki politics se....",0
4652,@AnupamPkher comedian aur Bollywood characters Jo lead role me na ho usse hamesha kum log jante hai lekin aapne aur paresh rawal alag hi hai,0
4653,Mahesh Bhatt ka bistar garam karke Bollywood mein aayi h aur abhi Feminism ke naam pe non stop bakcho8i karwa lo Raan8 se LMAO!,0
4654,"Aap batao Rohitji,BJP ko agar chhodde hum,koi partyhai Jo hinduonka pakhsdharhai,chahe Ram Mandir ho ya Triple Talaq,bebakise BJPhi kartahai",0
4655,Insaan Chaand pe pohanch gaya but Abhi bhi Log #PPP aur #PML(N) ko support karte hain #Irony,1
4656,#TripleTalaqOver Ab muslim mahilao par aatiyachar ho to unhe ye adhikaar mile agar wa TRIPLE TALAQ kahegi to hi talaq hoga @TarekFatah,0
4657,Main paida hi Hot Hui thi #Bollywood #RadioCity #Gujarat #AliaBhatt,0
4658,"Hahahaa pahle jano phir bolo,ja k padho pahle samvidhan uss me triple talaq kahi nhi likha h",0
4659,"Yadavs system ko thik Karne me thoda time lagega, bachche mare hai koi smvaedana nahi bhej sakta tha?, politics ke liye lar tapkne laga.",0
4660,But abolishing Triple Talaq has been another master stroke of Modiji!! Har har Modi 2019 mai ghar ghar Modi!!,0
4661,Brother fan me drama kya? Politics me drama chalga Bhai but fan me drama  Jai Shri RAM  Jai Shri Krishna  Har Har mahadev pic.twitter.com/CELkCU5IS6,0
4662,Darshan karne ki line mein jhagde. Lekin aaye hai shaanti ki praapti ke liye. #irony,1
4663,"Anth mein jeet cricket ki hi hoti hai,  Par hum aisi jeet ki Ghor Ninda karte hain",0
4664,Barri khushi ki baat hai k 11 dunya k log pakistan aaye aur world 11 ki taraf sy cricket ka match khela.. pic.twitter.com/Dzq5TANvMj,0
4665,Triple talaq illegal ho gaya hai.,0
4666,Maine bahot sare Sports me aprt liya.  Cricket  kabbadi Kho Kho   Racing  Cricket me bhi jeeta Hu Racing me bhi  Jeeta hu Aur bhi The,0
4667,"Same to you,you too bhawadhari kaash log bhagwa bastar aur chandan key tilk ka mahtu samajhtey aur usko gandi politics mey lipt Na kartey.",0
4668,Cricket News Team Acha Khelti Hai To Khushi Hoti Hai. Nojawanon Ko Khilane Ki Soch Hai. Larke Bhi Ache Hain. Inzamam Ul Haq #Sufyan Gulzar,0
4669,#jabtak log #cricket ko so called #religion kehte rahenge Aur bhai Dharam k naam par toh sab bikta hai.,0
4670,Vote bank politics jabtak hogi desh aise hi chalega desh ki chinta kisko hai sabko apni party ki sarkar ki chinta hai,0
4671,@RohitSardanaa agar owaisi abhi equality ki bat kar raga hai to triple talaq ke bare mein kyu against hai pl ask him,0
4672,Again hammm jittt gaye... Lanka jaya #cricket_ka_naya_fanda,0
4673,"Madam, fraud ki politics jyada dino tak chalega nahi. AAP se behtar fraud karna kaun Janta hai. Media sarkar se behtar kaam karna Raha hai.",0
4674,"#MakeInIndia  Biggst Achievemnt,bs ye triple talaq aur love jihad aa gaye bich m varna ab tak apna ek alag Moon bna lia hota modi ji ne",0
4675,Pehele log truck ke aage chappal latkate and they aur aajkal log apni gaadi ke pichhe soft toys rakhte hain! #Irony,1
4676,Abhi ek triple talaq kay naam ka game khatam hua hain....,0
4677,"Tum karte hoge aisa , isiliye dusro ke liye bhi yahi soch rakhte ho... Anti Hindu Bollywood Anti Hindu Propaganda @SirPareshRawal",0
4678,Salman Sahab Waqt badal raha hai Logon ko thordaa buhat hi sahhi ghulti ka Ehsaas hai isliya politics mein mudakhlat thordi kum hoi hai,0
4679,Gay triple talaq or bharat mata ki jai par behes karke koi faida nehi hain behes karna hain to rojgar jaise mudde par behes karo faida hain,0
4680,mosad.ne.bdla.liya....lakhlakh.shukra.hai.israile.cricket.nahi.khelte.varna.sirf.series.radd.hoti.aur.mamla.thanda.pad.jata,0
4681,"Ye bollywood wale bhi nautanki karna chalu kar dete hain ,bhai apna kaam to theek se kar phir ye netagiri kar lena",0
4682,Triple talaq ??? Ye kya hota hai,0
4683,Areey bas achha cricket chaiye..sl wi k sath dekh dekh k Pak gya hu,0
4684,"Yeh congressie vrat,  pooja, bhagwan, bharat mata,  gau mata vaghera ke baare mein kya jaane,  yeh to sirf politics janta hai",0
4685,#Star Bharat bahut trailer katwa raha hai# #bollywood#,0
4686,Aaj kal hum saath wale se baat karein yea na karein status update kiya ke nahi yehi jaruri lagta hai #Irony,1
4687,@karanjohar @SrBachchan karan bhaji kuch bhi ho kaghna ranaut ne bollywood ki puri pol khol di hai  logo ko sach pasand hai,0
4688,@SharjeelLeo14 ab ja k Allah ko yaad karo chordo cricket ko e aur kam karo bhai apko @im_SalmanButt aur @iamamirofficial samjha gaya,0
4689,Iska credit Imran khan ko jata hai jis nay struggle ki awam ko awareness di 2013 say phlay to mujh jaisay politics main interested nhe thay,0
4690,"Solah lakh ki gadhi aa gayi, aath aane ki akal nahi aayi! #India, #irony, # Indiashining.",1
4691,"SC se na ho payega aur haan agar ye cricket, jallikuttu, sarkar ko criticise karna ho aur matke ki height ki ho tab bahut active ho jata hai",0
4692,"Khan sahab ko chaheay shadi karen, cricket khelen aur team banayen. PM banna inse na ho payega. #NA120",0
4693,"Bahar kitni garmi hai, lekin mujhko sardi haii! #irony of life",1
4694,Aajkal logo ka surname - middle name aur Jio - Surname ban gaya hai #jio #sarcasm,1
4695,Vah vah Politics ...Yogi g aap ko to ye sab nyay dikhta hai.. or Muslims se to aap ko Nafrat hai pic.twitter.com/nX4wTwEDpQ,0
4696,Afsos hota hai young generation ko corrupted politics me jate dekh. Unka saath kya bas isliye kyunki aap yadav hai?? Are vikas ki aur jaiye,0
4697,"Sab  mile huve hai,Owisi se lekar Bollywood rak,ab inlogokko sabak sikhana hi hai.HM Saab kuch tho kijiye",0
4698,"Actually politics ki hadd yahan tak pahunch gai hain ki,  Modi haters ko swachhta se bhi elegy hoti hain",0
4699,@PMOIndia sir mere pita ji ki icha thi ki mai Hindustan k liye kuch karu ya India army me ya Indian cricket teem me aaj wo is duniya me nhi,0
4700,Correct ye to Suruwat hai...!! Abhi to maa beto k gulamo Ko or zaleel karna baki hai.  Wayse Miya Triple Talaq modi ne hi ban karwya tha,0
4701,Pehlay kiya bahal huwa tha ????jo ab phir ho rahi hai bahal cricket ???????,0
4702,#Cricket_news - Fast bowler Mohammad Amir baap ban gaye hain. Un ki beti hoti hai - Report: Shah Hassan,0
4703,100+ karnese hi rescue hojata hai...bollywood ka haal abhi aisa hai toilet 200 karega tabhi rescue hoga,0
4704,"Bhai @iamsrk ki Raees dekhne chalein? ""Bro paise nahi hain."" #irony #Raees #MonthEnd",1
4705,@AkberAli2611 @YouTube CRICKET STAR BAKI FANS NAY AP KA KYA QASOOR KIYA HAI.. EID WISH KR DETE..???,0
4706,@NitishKumar Bihar badh bhi politics la hissa hai kiya,0
4707,Tu shama hai toh yaad rakhna..Main bhi hoon parwana O zaalima.. O zalima..  PART 2 #SRK #MahiraKhan #Raees #TheBestOfSRK #Bollywood pic.twitter.com/Ile3roRkBG,0
4708,Politics chamkani hai kisi ke aansuon Se kya lena dena.  Jinhone enko jitaya aur Yeh CM baney wahi aaj museebat mein hain.,0
4709,#Throwback  Bhabhi 23 Agustus 1991 ..  @iam_juhi @Govinda_HeroNo1 #26YearsOfBhabhi ..  #Bollywood #OldIsGoldpic.twitter.com/UabnvqfmKG,0
4710,Shaadi ka band playing 'ho gayi teri balle balle....ho jayegi balle balle' :P #Irony :D,1
4711,"Abhi to atyachari mullo ka number chal rha h... triple talaq ban ho gaya Ab Muslim personal law ban hona chahiye aur one nation, one law",0
4712,Ab ye poori tarah se sidh ho chuka hai ki srilanka duniya ki sabse kamjor cricket team hai.,0
4713,Cricket Meri Zindagi Mera Rozgaar Hai Albata Jadojehad Karta Rahoonga. Main Nahi Janta K Mujhe Kiyoun Side Line Kar Diya Gaya. Fawad Alam,0
4714,Jo sach bolta hai log apne aap uske khilaf ho hi jate hai..aur yaha bollywood me outsider ko koi support nhi karta..,0
4715,Grow up !! Seriously ? Aap ne sunanda puskar ko marwa diya es buddhape wale pyar me aur aap keh rhi hai....grow up ? #Irony,1
4716,Kahi baba ram rahim toh nahi inke abbu woh toh sab kuch kar sakte hai..virat ko cricket bhi sikhaya..,0
4717,Ye news kitne din chalegi ye bhi bata do 1 ghanta Ek din ya triple Talaq ki tarah ise lamba chalane ki himmat hai Ya bas lollipop de rahe ho,0
4718,Gumnaam hain watan par mar-mitne wale Desh-drohi Naare lagakar mashoor hue ja rahe hain  #Irony,1
4719,Rim jhim Gire Saavan  sulag sulag jaaye mann  bheege aaj iss mausam  lagi kaisi yeh aagan  #Classic #Bollywood #ahmxd,0
4720,Hindu santo ko target kiya ja rha h asaram bapu ji nirdosh h unhe politics K tehat fasaya gaya h 4saal se ek bhi arop sabit nhi hua.. .,0
4721,@narendramodi JO KAR RAHE HO NA WOH POLITICS NAHIN HAI BHENDUAGIRI HIJARAGIRI DOGALAGIRI HAI .SHREYA GHOSHAL KI SHAADI SE ABHI TAK DESH PAR,0
4722,@laluprasadrjd lalu ki jaativad ki politics khud karte ho or bolte ho ki hum BJP ko jaativad Ni failane denge..Chutiya Ni h log samjhee..?,0
4723,@Namrata_Joshi ab to apne hi shahar me begaane hain.. sari duniya ab vaha ja rahi hai aur hum kahi aur hi ja rahe hain #Irony,1
4724,U.P. me 146 sikshamitro ne netao ke politics ke chalte suicide kar. liya. Isko media kyo nahi dikha rahi hai. Media Govt. ke under me hai,0
4725,"Akhilesh ji apane bachcho ko shikshamitra se tution laga dijiye ,future aapke bachcho ka sudhar jaayega, votebank ki politics kyo karte hai",0
4726,@sonunigam Hum khuskismat hai ki humari need azaan aur ghantiyo se kulti hai. Dhamako se nahi. afghan aur syria ke haalat nahi yaha.#sarcasm,1
4727,Udhar #congress_free_india aur edhar ek aur kadam ..........Free bollywood ki aur  Radhe radhe  pic.twitter.com/p0Peg34ie4,0
4728,"abey chutiye dowry is ILLEGAL now saale jail chala jayga.Terey idhar triple talaq,mann bhar jaye toh behano se shaadi/ye saari illegal nahi",0
4729,Aakhir aisa BhedBhav kyon hota hai koi batayega ???? Pls   #Hypocricy #IncredibleIndia #BollyWood pic.twitter.com/BePVXZuNns,0
4730,Nitish kumar ki gandi politics ab ek ek kr samne aayega,0
4731,TripleTalaq se koi fark nhi padne wala.,0
4732,Ek k baad ek bade or etihasik verdict....Bharatiya nayaypalika ko jaise hawa lag gyi ho..... #triple_talaq #right2privacy #msgverdict,0
4733,Abhi tak cricket me Suna tha hatrik lagti hai ....,0
4734,Ye kon hay jo cricket kam or pithware zyada dekhta hay.,0
4735,Aaj jo tera hai kal kisi aur ka hoga  #WednesdayWisdom #bollywood #allthebest #dhondujustchill,0
4736,"Saleem sb, pehley yeh bataien keh asal Pakhtun culture kiya hai. Aik baiti ""chaddi""pahen kar khailti hai aur doosri politics paisa ke lliye",0
4737,"Rawalpindi: Pakistan Me World Eleven Cricket Team Ko Khushamdeed Kahtay Hai, Pur Aman Aur Khail Pasand Qaum Maizbani Ko Baytab Hai, DG ISPR:",0
4738,New Photo From Film Dil Ka Kya kasoor 1992 In Song Khata To Jab Ho Ke....... #DivyaBharti #DilKaKyaKasoor #92s #Bollywood #RememberDivyapic.twitter.com/oYBIShZSE6,0
4739,India se pyar karna sikho roj roj politics ke chakkar me nahi pade rahe pic.twitter.com/eeuADkQBhk,0
4740,Kassh Pak Army ajae.. Boht hogya tamasha. Roz ek jawan shaheed hota hy in ki politics khatm hooti nhi...,0
4741,TRIPLE TALAQ ABOLISH HOTEY HI... HAR BACCHA.....SECURED AUR SAANTH HOGA NA KI TERRORIST,0
4742,Jharkhand me logo ko Peet Peet Kar maara ja raha hai. Taal thok ke par kab debate hogi is masle par. Aur ha triple talaq to bahot ho gaya.,0
4743,Mamta banergi sirf vote ki politics Kari hai..  Wo c.m jaise jaise pad ke layak hi nai hai,0
4744,"#biharcricket,5 saal baad bahut jyada din ho gya , stadium to banta rahega,pahle match chalu krwa do,kyo ki cricket me age ki limit hoti hai",0
4745,Congress jaisi party jo votes k liye kabhi triple talaq ka mudda avoid krti thi wo bhi wah wahi batorne ne padi hai #wah_re_politics,0
4746,Ye log Dharam k Naam pr logon ko ladate h or kuchh gandi soch k log inki baaton main phas jate h isi ka Naam h politics,0
4747,"Bhai teen bar ""etc"". Apne to pakka etc de diya Akthar saab ko. Hindus me etc ka rate zyada hoga fir bhi. #TripleTalaq #TripleEtc",0
4748,Jisne kabhi kisi ke saamne haath na failaaya woh at jaake Pani Puri wale ke saaamne toh zaroor haath failana padta hai. #Irony #lrlr,1
4749,Jab Aap faste ho to Aap apne baap par jaate ho cricket,0
4750,"#KHANS Hai To #Bollywood Hai  Khans Nhe To #Bollywood Kuch Bhe Nhe.  @BeingSalmanKhan , @iamsrk , @aamir_khan  * @SSALMANISTAN #kirraakpic.twitter.com/QLOmzwIcV0",0
4751,"Notebandi, GST, Aadhar linking, Triple Talaq, Bihar, UP, Foreign tour, RERA, ab naya Kya karu ""Mitron"" ke liye pic.twitter.com/bp028i4vhJ",0
4752,Bhai usko chhodo yahan delhi mein Bawana mein national politics change ho rahi ha according to Aaptards,0
4753,Delhi ka CM hai bhi aur pta bhi nai chalta #Sarcasm,1
4754,Triple talaq Kehne Mein Koi dikkat Nahi Hai Badi Khushi se bahut Bade Men ban  kar bol Dete Hain.,0
4755,Mujhe  nai  lagta  mamta ji  against  Hindu Hai  ! Isey  politics  kahate  Hai ..,0
4756,"koyla jala kar , uski bijli bana kar , uska mobile charge karke tweet karke pollution phelane walo ko bhi bhadai . #sarcasm",1
4757,"@UtsavMitra #Irony utsav, yeh party hamaari hai, Congress nahin. Hum apni party ko hi bolenge, doosron ko kyon?",1
4758,"Theek hai waha at least Janki ma ka mandir hai. But free advice to u triple talaq,halala,khatana se bachane ke liye koi dusara planet khojo.",0
